英文名称,中文名称,制裁日期,是否母公司,是否上市,股票代码,备注,所在清单
Nanjing Institute of Astronomical Optics and Technology,南京天文光学技术研究所,25/09/2023,.,.,,研究所,EL
Speed Business Trading （HK） Ltd.,,25/09/2023,.,.,,港企,EL
Sunrising Logistics （HK） Ltd.,,25/09/2023,.,.,,港企,EL
Well Fair International （Hong Kong） Ltd.,,25/09/2023,.,.,,港企,EL
"Nanjing Institute of Astronomical
Optics and Technology",中国科学院南京天文光学技术研究所,25/09/2023,.,.,,研究所,EL
"Ace Electronics (HK) Co., Limited;",,2023/10/11;2024/11/1,.,.,,港企,EL
"Alliance Electro Tech Co., Limited;",,2023/10/11;2024/11/1,.,.,,港企,EL
Alpha Trading Investments Limited;,,2023/10/11；2024/11/1,.,.,,港企,EL
"Asialink Shanghai Int’l Logistics Co., Ltd.;",亚凌（上海）国际货物运输代理有限公司,11/10/2023,0,0,,内地企业,EL
Benico Limited;,,11/10/2023,.,.,,港企,EL
"C & I Semiconductor Co., Ltd.;",,11/10/2023,.,.,,港企,EL
Check IC Solution Limited;,,11/10/2023,.,.,,港企,EL
Chengdu Jingxin Technology Co. Ltd.;,成都菁芯科技有限公司,11/10/2023,1,0,,内地企业,EL
China Shengshi International Trade Ltd.;,,11/10/2023,.,.,,港企,EL
E-Chips Solution Co. Ltd.;,,11/10/2023,.,.,,港企,EL
Farteco Limited;,,11/10/2023,.,.,,港企,EL
"Glite Electronic Technology Co., Limited;",,11/10/2023,.,.,,港企,EL
Global Broker Solutions Limited;,,11/10/2023,.,.,,港企,EL
Grants Promotion Service Limited;,,11/10/2023,.,.,,港企,EL
Guangdong Munpower Electronic Commerce Co. Ltd.;,广州慕能电子科技有限公司,11/10/2023,0,0,,内地企业,EL
Huayuanshitong Technology Co. Ltd.;,,11/10/2023,.,.,,港企,EL
IMAXChip;,,11/10/2023,.,.,,港企,EL
Insight Electronics;,,11/10/2023,.,.,,港企,EL
"Kingford PCB Electronics Co., Ltd.;",深圳市鑫景福科技有限公司,11/10/2023,2,0,,内地企业,EL
Kobi International Company;,,11/10/2023,.,.,,港企,EL
Most Technology Limited;,,11/10/2023,.,.,,港企,EL
"New Wally Target International Trade Co.,limited",,11/10/2023,.,.,,港企,EL
"Nuopuxun Electronic Technology Co., Limited;",深圳市诺普迅电子科技有限公司,11/10/2023,0,0,,内地企业,EL
Onstar Electronics Co. Ltd.;,,11/10/2023,.,.,,港企,EL
PT Technology Asia Limited;,,11/10/2023,.,.,,港企,EL
Robotronix Semiconductors Limited;,,11/10/2023,.,.,,港企,EL
Rui En Koo Technology Co. Ltd;,,11/10/2023,.,.,,港企,EL
Shaanxi Yingsaeir Electronic Technology Co.Ltd.;,陕西英赛尔电子科技有限公司,11/10/2023,0,0,,内地企业,EL
Shanghai IP3 Information Technology Co. Ltd.;,上海英众信息科技有限公司,11/10/2023,2,0,,内地企业,EL
"Shenzhen One World International Logistics Co.,Limited;",深圳壹世达国际物流有限公司,11/10/2023,0,0,,内地企业,EL
Shvabe Opto-Electronics Co. LTD.;,诗瓦贝光电（深圳）有限公司,11/10/2023,0,0,,内地企业,EL
"Suntop Semiconductor Co., LTD.;",,11/10/2023,.,.,,港企,EL
Tordan Industry Limited;,,11/10/2023,.,.,,港企,EL
TYT Electronics Co. Ltd.;,泉州市南安特易通电子有限公司,11/10/2023,2,0,,内地企业,EL
UCreate Electronics Group;,,11/10/2023,.,.,,港企,EL
Wargos Industry Limited;,,11/10/2023,.,.,,港企,EL
Win Key Limited;,,11/10/2023,.,.,,港企,EL
"Xin Quan Electronics Hong Kong Co., Limited;",,11/10/2023,.,.,,港企,EL
ZeYuan Technology Limited;,,11/10/2023,.,.,,港企,EL
Zhejiang Foso Electronics Technology Co. Ltd.;,浙江孚硕电通股份有限公司,11/10/2023,2,0,,内地企业,EL
Zixis Limited;,,11/10/2023,.,.,,港企,EL
"Zone Chips Electronics Hong Kong Co., Limited.",,11/10/2023,.,.,,港企,EL
"Beijing Biren Technology
Development Co., Ltd.",北京壁仞科技开发有限公司,19/10/2023,1,0,,内地企业,EL
"Shanghai Biren Intelligent
Technology Co., Ltd",上海壁仞科技股份有限公司,19/10/2023,2,0,,内地企业,EL
"Shanghai Biren Integrated Circuit Co., Ltd.",上海壁仞集成电路有限公司,19/10/2023,1,0,,内地企业,EL
"Shanghai Biren Information
Technology Co., Ltd",上海壁仞信息科技有限公司,19/10/2023,1,0,,内地企业,EL
"Hangzhou Biren Technology
Development Co., Ltd.",杭州壁仞科技开发有限公司,19/10/2023,1,0,,内地企业,EL
"Zhuhai Biren Integrated Circuit Co.,Ltd.",珠海壁仞集成电路有限公司,19/10/2023,1,0,,内地企业,EL
"Superburning Semiconductor
(Nanjing) Co., Ltd.",超燃半导体（南京）有限公司,19/10/2023,2,0,,内地企业,EL
"Guangzhou Biren Integrated Circuit Co., Ltd.;",广州壁仞集成电路有限公司,19/10/2023,1,0,,内地企业,EL
"Light Cloud (Hangzhou) Technology Co., Ltd.;",光线云（杭州）科技有限公司,19/10/2023,2,0,,内地企业,EL
"Moore Thread Intelligent Technology (Beijing) Co., Ltd.;",摩尔线程智能科技（北京）有限责任公司,19/10/2023,2,0,,内地企业,EL
"Moore Thread Intelligent Technology (Chengdu) Co., Ltd.;",摩尔线程智能科技（成都）有限责任公司,19/10/2023,1,0,,内地企业,EL
"Moore Thread Intelligent Technology (Shanghai) Co., Ltd.;",摩尔线程智能科技（上海）有限责任公司,19/10/2023,1,0,,内地企业,EL
"Suzhou Xinyan Holdings Co., Ltd.; and",上海新之砾企业发展有限公司,19/10/2023,1,0,,内地企业,EL
Planet Technology.,,07/12/2023,.,.,,港企,EL
"Pailai (Shanghai) Trading Co., Ltd.",派莱（上海）贸易有限公司,07/12/2023,0,0,,内地企业,EL
"Bion Group Ic Ve Dis Ticaret Limited Sirketi,",,27/02/2024,.,.,,港企,EL
"Dennex Enterprises Limited,",,27/02/2024,.,.,,港企,EL
"Exeya Co., Limited,",,27/02/2024,.,.,,港企,EL
"Kaili Industrial H.K. Limited,",,27/02/2024,.,.,,港企,EL
"Most Development Limited,",,27/02/2024,.,.,,港企,EL
"Shenzhen Speed Industrial Materials Co., Ltd.,",深圳斯彼得工业材料有限公司,27/02/2024,0,0,,内地企业,EL
Sigma Technology Limited,,27/02/2024,.,.,,港企,EL
United Electronics Group Company Limited.,,27/02/2024,.,.,,港企,EL
"Beijing Anwise Technology Co., Ltd.;",北京安怀信科技股份有限公司,11/04/2024,2,0,,内地企业,EL
"Jiangxi Xintuo Enterprise Co., Ltd.;",江西新拓实业有限公司,11/04/2024,1,0,,内地企业,EL
"LINKZOL (Beijing) Technology Co., Ltd.;",联众集群（北京）科技有限责任公司,11/04/2024,0,0,,内地企业,EL
"Shenzhen Jiasibo Technology Co., Ltd.;",深圳嘉思博科技有限公司,11/04/2024,0,0,,内地企业,EL
"SITONHOLY (Tianjin) Co., Ltd.;",思腾合力（天津）科技有限公司,11/04/2024,2,0,,内地企业,EL
"Xi'an Like Innovative Information Technology Co., Ltd.",西安丽科创新信息技术有限公司,11/04/2024,0,0,,内地企业,EL
"AEE Shenzhen Yidian Aviation Technology Co., Ltd.",深圳一电航空技术有限公司,09/05/2024,1,0,,内地企业,EL
Beijing Academy of Quantum Information Sciences,北京量子信息科学研究院,09/05/2024,.,.,,研究所,EL
"Beijing BDStar Navigation Co., Ltd",北京北斗星通导航技术股份有限公司,09/05/2024,2,2,002151,内地企业,EL
"Beijing Leike Defense Technology Co., Ltd.",北京雷科防务科技股份有限公司,09/05/2024,2,2,002413,内地企业,EL
"Beijing Ruidakang Technology Co., Ltd.",北京瑞达康科技有限公司,09/05/2024,0,0,,内地企业,EL
"Beijing Tianhaida Technology Co., Ltd.",北京天海达科技有限公司,09/05/2024,1,0,,内地企业,EL
"Beijing Zhongshang Dingsheng Mechanical and Electrical Equipment Co., Ltd.",北京中商鼎盛机电设备有限公司,09/05/2024,2,0,,内地企业,EL
"CETC Chip Technology Co., Ltd.",中电科芯片技术（集团）有限公司,09/05/2024,1,0,,内地企业,EL
"Ceyear Technologies Co., Ltd.",中电科思仪科技股份有限公司,09/05/2024,1,0,,内地企业,EL
"Chengdu Day Communication Technology Co., Ltd.",成都华日通讯技术股份有限公司,09/05/2024,1,0,,内地企业,EL
"Chengdu Zongheng Automation Technology Co., Ltd.",成都纵横自动化技术有限公司,09/05/2024,2,2,688070,内地企业,EL
China Electronics Technology Group Corporation 16th Research Institute,中国电子科技集团公司第十六研究所,09/05/2024,.,.,,研究所,EL
China Electronics Technology Group Corporation 32nd Research Institute,中国电子科技集团公司第三十二研究所,09/05/2024,.,.,,研究所,EL
China Electronics Technology Group Corporation 36th Research Institute,中国电子科技集团公司第三十六研究所,09/05/2024,.,.,,研究所,EL
China Electronics Technology Group Corporation 41st Research Institute,中国电子科技集团公司第四十一研究所,09/05/2024,.,.,,研究所,EL
China Electronics Technology Group Corporation 45th Research Institute,中国电子科技集团公司第四十五研究所,09/05/2024,.,.,,研究所,EL
"China Electronics Technology Group Corporation Electronic Equipment Group Co., Ltd.",中电科电子装备集团有限公司,09/05/2024,1,0,,内地企业,EL
"Chinese Academy of Science, Center for Excellence in Quantum Information and Quantum Physics",中国科学院量子信息与量子科技前沿卓越创新中心,09/05/2024,.,.,,研究所,EL
"Chinese Academy of Sciences, Institute of Physics",中国科学院物理研究所,09/05/2024,.,.,,研究所,EL
"Chinese Academy of Sciences, Key Laboratory for Quantum Information",中国科学院量子信息重点实验室,09/05/2024,.,.,,研究所,EL
Chinese Academy of Sciences’ Shanghai Institute of Microsystem and Information Technology,中国科学院上海微系统与信息技术研究所,09/05/2024,.,.,,研究所,EL
"CSIC Pride (Nanjing) Cryogenic Technology Co., Ltd.",中船重工鹏力（南京）超低温技术有限公司,09/05/2024,0,0,,内地企业,EL
"GEOVIS Technology Co., Ltd.",中科星图股份有限公司,09/05/2024,2,2,688568,内地企业,EL
Hefei National Laboratory for Quantum Information Science,合肥量子信息科学国家实验室,09/05/2024,.,.,,研究所,EL
"Hexin Xingtong Technology (Beijing) Co., Ltd.",和芯星通科技（北京）有限公司,09/05/2024,1,1,002151,内地企业,EL
Jinan Institute of Quantum Technology,济南量子技术研究院,09/05/2024,.,.,,研究所,EL
"Origin Quantum Computing Technology (Hefei) Co., Ltd.",本源量子计算科技（合肥）股份有限公司,09/05/2024,2,0,,内地企业,EL
Quantum Science and Technology Yangtze River Delta Industrial Innovation Center,量子科技长三角产业创新中心,09/05/2024,.,.,,研究所,EL
Shanghai Center for Quantum Science Research,上海量子科学研究中心,09/05/2024,.,.,,研究所,EL
Shenzhen Institute of Quantum Science and Engineering,深圳量子科学与工程研究院,09/05/2024,.,.,,研究所,EL
"Shenzhen Yidian Technology Co., Ltd.",深圳一电科技有限公司,09/05/2024,2,0,,内地企业,EL
"Suzhou Telecom Electric Plant Co., Ltd.",苏州电讯电机厂有限公司,09/05/2024,0,0,,内地企业,EL
"TaiYuan EFT Equipment Manufacturing Co., Ltd.",太原依福特设备制造有限公司,09/05/2024,0,0,,内地企业,EL
"United Microelectronics Center Co., Ltd.",联合微电子中心有限责任公司,09/05/2024,1,0,,内地企业,EL
University of Science and Technology of China,中国科学技术大学,09/05/2024,.,.,,高校,EL
"Xi’an Hengda Microwave Technology Development Co., Ltd.",西安恒达微波技术开发有限公司,09/05/2024,1,1,002413,内地企业,EL
"Zhongke Xingtu Space Technology Co., Ltd.",中科星图空间技术有限公司,09/05/2024,1,1,688568,内地企业,EL
3-K Electronics Limited,,27/08/2024,.,.,,港企,EL
AllChips Limited,,27/08/2024,.,.,,港企,EL
BuyBest Electronic,,27/08/2024,.,.,,港企,EL
Chipgoo Electronics Limited,,27/08/2024,.,.,,港企,EL
"Cinty Int'l (HK) Industry Co., Limited",,27/08/2024,.,.,,港企,EL
"Cloudmax Tech Co., Limited",,27/08/2024,.,.,,港企,EL
"DGT Technology (HK) Co., Limited",,27/08/2024,.,.,,港企,EL
Eastech Electronics Limited,,27/08/2024,.,.,,港企,EL
"Furuida Heilongjiang Supply Chain Management Co., Ltd.",福瑞达（黑龙江）供应链管理有限公司,27/08/2024,0,0,,内地企业,EL
"Grun Group Co., Limited",,27/08/2024,.,.,,港企,EL
Hong Kong Haiheng Electronics Co. Ltd.,,27/08/2024,.,.,,港企,EL
Hong Kong Qisu Electronic Technology Co. Ltd.,,27/08/2024,.,.,,港企,EL
Hong Kong Yayang Trading Ltd.,,27/08/2024,.,.,,港企,EL
Hongkong Inkson Technology Limited,,27/08/2024,.,.,,港企,EL
Hytera Communications Limited,海能达通信股份有限公司,27/08/2024,2,2,002583,内地企业,EL
ICsole Technology Limited,,27/08/2024,.,.,,港企,EL
Incomp Limited,,27/08/2024,.,.,,港企,EL
Kvantek Limited,,27/08/2024,.,.,,港企,EL
Lett Tronic Group Limited,,27/08/2024,.,.,,港企,EL
LL Electronic Limited,,27/08/2024,.,.,,港企,EL
MAK Logistics,,27/08/2024,.,.,,港企,EL
Megatek Ltd.,,27/08/2024,.,.,,港企,EL
"Mei Xin Electronic (HK) Co., Limited",,27/08/2024,.,.,,港企,EL
Midas Lighting Limited,,27/08/2024,.,.,,港企,EL
Minhoo Logistics Limited,,27/08/2024,.,.,,港企,EL
O-Nice Trading Co. Limited,,27/08/2024,.,.,,港企,EL
Piraclinos Limited,,27/08/2024,.,.,,港企,EL
RYX Electronic (HK) Limited,,27/08/2024,.,.,,港企,EL
"Shenzhen Bailiansheng Electronic Science and Technology Co., Ltd",深圳市佰联升电子科技有限公司,27/08/2024,0,0,,内地企业,EL
"Shenzhen BZ Space Technology Co., Ltd.",,27/08/2024,.,.,,港企,EL
"Shenzhen Dongpengshang Electronics Co., Ltd.",深圳市东鹏尚电子有限公司,27/08/2024,0,0,,内地企业,EL
"Shenzhen SCH Technology Co., Ltd.",深圳市深创辉科技有限公司,27/08/2024,0,0,,内地企业,EL
Siliborn Technology Limited,,27/08/2024,.,.,,港企,EL
Superchip Limited,,27/08/2024,.,.,,港企,EL
Tehran Pishro Trading Co.,,27/08/2024,.,.,,港企,EL
Tengxuxing Electronic Technology HK Limited,,27/08/2024,.,.,,港企,EL
Wellgo International Industrial Limited,,27/08/2024,.,.,,港企,EL
Yield Bright Industrial Limited,,27/08/2024,.,.,,港企,EL
Yusha Group Co. Ltd.,,27/08/2024,.,.,,港企,EL
"Beijing Moreget Creative Technology Co.,
Ltd.",北京摩诘创新科技股份有限公司,23/10/2024,2,2,836008,内地企业,EL
"Shenzhen Dragonfly Supply Chain Co.,
Ltd.",深圳市蜻蜓供应链有限公司,23/10/2024,0,0,,内地企业,EL
"Small Leopard Electronics Co., Limited",,23/10/2024,.,.,,港企,EL
Detail Technology (HK) Limited,,23/10/2024,.,.,,港企,EL
L-Tong Electronic Technology Company,,23/10/2024,.,.,,港企,EL
"Shenzhen Jiachuang Weiye Technology Company, Ltd.",深圳市佳创伟业科技有限公司,23/10/2024,0,0,,内地企业,EL
Analog Technology Limited,,01/11/2024,.,.,,港企,EL
Address 12,,01/11/2024,.,.,,港企,EL
Address 13,,01/11/2024,.,.,,港企,EL
Address 14,,01/11/2024,.,.,,港企,EL
Address 15,,01/11/2024,.,.,,港企,EL
"Beijing Aerospace Hill Test Technology Co., Ltd",北京航天希尔测试技术有限公司,01/11/2024,.,.,,内地企业,EL
"Shenzhen True Price Technology Co., Ltd.",深圳市真价科技有限公司,01/11/2024,.,.,,内地企业,EL
"Suzhou Tiangong Mechanics Testing Technology Co., Ltd.",苏州天工力学测试技术有限公司,01/11/2024,.,.,,内地企业,EL
"Suzhou Tiangong Testing Technology Co., Ltd.",苏州天工测试技术有限公司,01/11/2024,.,.,,内地企业,EL
Woke Trading H.K. Limited,,01/11/2024,.,.,,港企,EL
"Shenzhen Woke Commerce and Trade Co., Ltd.",深圳市沃克商贸有限公司,01/11/2024,.,.,,内地企业,EL
"AccoTest Technology Co., Ltd. (Hong Kong)",,02/12/2024,.,.,,港企,EL
ACM Research (Shanghai),盛美半导体设备（上海）股份有限公司,02/12/2024,.,.,,内地企业,EL
"Beijing E-Town Semiconductor Technology Co., Ltd.",北京屹唐半导体科技股份有限公司,02/12/2024,.,.,,内地企业,EL
"Beijing Guangke Xintu Technology Co., Ltd.",光科芯图（北京）科技有限公司,02/12/2024,.,.,,内地企业,EL
"Beijing Guowei Integration Technology Co., Ltd.",北京国微集成技术有限公司,02/12/2024,.,.,,内地企业,EL
"Beijing Huada Jiutian Technology Co., Ltd.",北京华大九天科技股份有限公司,02/12/2024,2,2,301269,内地企业,EL
"Beijing Huafeng Electronic Equipment Co., Ltd.",北京华峰装备技术有限公司,02/12/2024,1,1,688200,内地企业,EL
"Beijing Huafeng Test & Control Technology Co., Ltd.",北京华峰测控技术股份有限公司,02/12/2024,2,2,688200,内地企业,EL
"Beijing Jingyuan Microelectronics Technology Co., Ltd.",中科晶源微电子技术（北京）有限公司,02/12/2024,.,.,,内地企业,EL
"Beijing Kaishitong Semiconductor Co., Ltd.",北京凯世通半导体有限公司,02/12/2024,.,.,,内地企业,EL
"Beijing Naura Microelectronics Equipment Co., Ltd.",北京北方华创微电子装备有限公司,02/12/2024,1,1,002371,内地企业,EL
"Beijing Naura Semiconductor Equipment Co., Ltd.",北京北方华创半导体装备有限公司,02/12/2024,1,1,002371,内地企业,EL
"Beijing Sevenstar Flowmeter Co., Ltd.",北京华丞电子有限公司,02/12/2024,1,1,002371,内地企业,EL
"Beijing Sevenstar Integrated Circuit Equipment Co., Ltd.",北京七星华创集成电路装备有限公司,02/12/2024,1,1,002371,内地企业,EL
"Beijing Shuoke Zhongkexin Electronic Equipment Co., Ltd.",北京烁科中科信电子装备有限公司,02/12/2024,.,.,,内地企业,EL
"Beijing Skyverse Technology Co., Ltd.",北京中科飞测科技有限公司,02/12/2024,1,1,688361,内地企业,EL
Beijing Zhongke Xin Electronic Equipment,中电科烁科电子装备（北京）有限公司,02/12/2024,.,.,,内地企业,EL
"Changguang Jizhi Optical Technology Co., Ltd.",长光集智光学科技有限公司,02/12/2024,.,.,,内地企业,EL
"Changsha Zhichun Application Technology Co., Ltd.",长沙至纯应用科技有限公司,02/12/2024,.,.,,内地企业,EL
"Chengdu Huada Jiutianke Technology Co., Ltd.",成都华大九天科技有限公司,02/12/2024,.,.,,内地企业,EL
