英文名称,中文名称,制裁日期,是否母公司,是否上市,股票代码,备注,所在清单
"DANDONG JINXIANG TRADE CO., LTD.",丹东锦祥贸易有限公司,2018/01/24;2018/10/04;2020/0513,0,0,,内地企业,SDN
HANA BANKING CORPORATION LTD,韩亚银行（中国）有限公司,2018/01/24;2018/08/15;2018/10/04;2020/05/13,1,0,,内地企业,SDN
"Chengdu Spaceon Technology Co., Ltd.,",成都天奥信息科技有限公司,2018/01/26,1,0,,内地企业,EL
"KINGS ROMANS INTERNATIONAL (HK) CO., LIMITED",,2018/01/30,,,,港企,SDN
KINGS ROMANS INTERNATIONAL INVESTMENT CO. LIMITED,,2018/01/30,,,,港企,SDN
"SU, Guiqin",,2018/01/30,,,,个人,SDN
"WEI, Zhao",,2018/01/30,,,,个人,SDN
CHANG AN SHIPPING & TECHNOLOGY,,2018/02/23;2018/10/04;2020/05/13,,,,港企,SDN
HONGXIANG MARINE HONG KONG LTD,,2018/02/23;2018/10/04;2020/05/13,,,,港企,SDN
LIBERTY SHIPPING CO LTD,,2018/02/23;2018/10/04;2020/05/13,,,,港企,SDN
SHANGHAI DONGFENG SHPG CO LTD,上海东丰船务有限公司,2018/02/23,0,0,,内地企业,SDN
SHEN ZHONG INTERNATIONAL SHPG,,2018/02/23;2018/10/04;2020/05/13,,,,港企,SDN
WEIHAI WORLD-SHIPPING FREIGHT,威海世航海运有限公司,2018/02/23;2020/05/13,0,0,,内地企业,SDN
CHU Na,,2018/04/27,,,,个人,SDN
CHU Yeyou,,2018/04/27,,,,个人,SDN
LIU Cuiying,,2018/04/27,,,,个人,SDN
ZARON BIO-TECH (ASIA) LIMITED,,2018/04/27,,,,港企,SDN
ZHANG Jian,,2018/04/27,,,,个人,SDN
ZHANG Keping,,2018/04/27,,,,个人,SDN
Easy Fashion Metal Products Trade Co. [aka Easyfashion Industries],长沙利姿金属制品贸易有限公司,2018/04/30,0,0,,内地企业,ISN
Shanghai Rotech Pharmaceutical Engineering Co.,上海罗氏制药有限公司,2018/04/30,1,0,,内地企业,ISN
Sinotech (Dalian) Carbon and Graphite Corp. (SCGC),大连中创炭素有限公司,2018/04/30;2019/05/14,,,,内地企业,ISN
"Sunway Tech Co., Ltd.",北京山维科技股份有限公司,2018/04/30,2,2,836870,内地企业,ISN
"T-Rubber Co., Ltd.",三橡股份有限公司,2018/04/30;2019/05/14,0,0,,内地企业,ISN
Changhe Aircraft Industries Group,昌河飞机工业（集团）有限责任公司,2018/05/17,1,0,,内地企业,UVL
Dandong Center for Food Control,,2018/05/17,,0,,研究所,UVL
"Institute of Geology, Chinese Academy of Geological Sciences",,2018/05/17,,,,研究所,UVL
Jiangxi Hongdu Aviation Ind. Group,江西洪都航空工业集团有限责任公司,2018/05/17,1,0,,内地企业,UVL
"Jiujiang Jinxin Nonferrous Metals Co., Ltd.",九江市金鑫有色金属有限公司,2018/05/17,0,0,,内地企业,UVL
Liupanshui Normal University,,2018/05/17,,,,高校,UVL
Nanchang University,,2018/05/17,,,,高校,UVL
"Shanxi Hemu Industrial Co., Ltd.",陕西合木实业有限公司,2018/05/17,0,0,,内地企业,UVL
Sino Superconductor Technology Company,上海超导科技股份有限公司,2018/05/17,2,0,,内地企业,UVL
Xinjiang East Hope New Energy Company Ltd,新疆东方希望新能源有限公司,2018/05/17,1,0,,内地企业,UVL
Yantai Salvage Bureau,,2018/05/17,,,,机关,UVL
EKT SMART TECHNOLOGY,深圳易科讯科技有限公司,2018/07/25,0,0,,内地企业,SDN
GOLDEN STAR CO,金星有限公司,2018/07/25,,,,内地企业,SDN
Aerospace Science and Technology Defense Technology Research and Experimental Center,航天科技防御技术研究与实验中心,2018/08/01,,,,研究所,EL
Anhui Bowei Chang An Electronics,安徽博微长安电子有限公司,2018/08/01;2020/06/05,1,1,600990.0,内地企业,EL
Anhui Bowei Guangcheng Information Technology,安徽博微广成信息科技有限公司,2018/08/01;2020/06/05,2,0,,内地企业,EL
Anhui Bowei Ruida Electronics Technology,芜湖博微瑞达电子科技有限公司,2018/08/01;2020/06/05,0,0,,内地企业,EL
Anhui Sun-Create Electronics,四创电子股份有限公司,2018/08/01;2020/06/05,2,2,600990.0,内地企业,EL
Beijing Changfeng Machinery Factory,北京长峰机械厂,2018/08/01,,,,研究所,EL
Beijing Electronic Document Service Center,北京电子工程总体研究所,2018/08/01,,,,研究所,EL
Beijing Guangda Optoelectronics,北京环境特征研究所,2018/08/01,,,,研究所,EL
Beijing Institute of Computer Applications and Simulation Technology,北京计算机技术及应用研究所,2018/08/01,,,,研究所,EL
Beijing Institute of Mechanical Equipment,北京机械设备研究所,2018/08/01,,,,研究所,EL
Beijing Institute of Radio Measurement,北京无线电测量研究所,2018/08/01,,,,研究所,EL
Beijing Institute of Remote Sensing Equipment,北京遥感设备研究所,2018/08/01,,,,研究所,EL
Beijing Radio Measurement and Testing Institute,北京无线电计量测试研究所,2018/08/01,,,,研究所,EL
Beijing Xinfeng Machinery Factory,北京新风机械厂,2018/08/01,,,,研究所,EL
Beijing Xinli Machinery Factory,北京新立机械厂,2018/08/01,,,,研究所,EL
Brainware Terahertz,博微太赫兹信息科技有限公司,2018/08/01;2020/06/05,0,0,,内地企业,EL
China Aerospace Science and Industry Corporation Second Academy,中国航天科工集团有限公司第二研究院,2018/08/01,,,,研究所,EL
China Electronics Technology Group Corporation 13th Research Institute (CETC 13),"中国电子科技集团公司第十三研究所
（河北半导体研究所）",2018/08/01;2022/12/19,,,,研究所,EL
China Electronics Technology Group Corporation 14th Research Institute (CETC 14),"中国电子科技集团公司第十四研究所
（南京电子技术研究所）",2018/08/01,,,,研究所,EL
China Electronics Technology Group Corporation 38th Research Institute (CETC 38),中国电子科技集团公司第三十八研究所,2018/08/01,,,,研究所,EL
China Electronics Technology Group Corporation 55th Research Institute,"中国电子科技集团公司第五十五研究所
南京电子器件研究所",2018/08/01;2020/06/05,,,,研究所,EL
China Tech Hi Industry Import and Export Corporation,天航工业进出口有限公司,2018/08/01,1,0,,内地企业,EL
China Volant Industry,中国华腾工业有限公司,2018/08/01,1,0,,内地企业,EL
ECU Electronic Industria,合肥华耀电子工业有限公司,2018/08/01;2020/06/05,1,1,600990.0,内地企业,EL
Hebei Bowei Integrated,河北博威集成电路有限公司,2018/08/01;2022/12/19,1,1,3031.0,内地企业,EL
Hebei Brightway International,河北兴业恒通国际贸易有限公司,2018/08/01;2022/12/19,0,0,,内地企业,EL
Hebei Envoltek Electronics,河北英沃泰电子科技有限公司,2018/08/01;2022/12/19,0,0,,内地企业,EL
Hebei Far East Communication System Engineering,河北远东通信系统工程有限公司,2018/08/01,1,1,2544.0,内地企业,EL
Hebei Medicines Health,河北省医药保健品进出口集团公司,2018/08/01;2022/12/19,1,0,,内地企业,EL
Hebei Poshing Electronics,河北普兴电子科技股份有限公司,2018/08/01;2022/12/19,1,0,,内地企业,EL
Hebei Sinopack Electronics,河北中瓷电子科技股份有限公司,2018/08/01;2022/12/19,2,2,3031.0,内地企业,EL
Hefei ECU–TAMURA Electric,合肥博微田村电气有限公司,2018/08/01;2020/06/05,1,0,,内地企业,EL
MT Microsystems,河北美泰电子科技有限公司,2018/08/01;2022/12/19,0,0,,内地企业,EL
Nanjing Guobo Electronic,南京国博电子股份有限公司,2018/08/01;2020/06/05,2,2,688375.0,内地企业,EL
Nanjing Guosheng Electronics,南京国盛电子有限公司,2018/08/01;2020/06/05,1,0,,内地企业,EL
Nanjing Institute of Radio Technology,南京无线电技术研究所,2018/08/01,,,,研究所,EL
Nanjing SunSea Industry Corporation,南京三思实业有限公司,2018/08/01,1,0,,内地企业,EL
NEDITEK,南京南德赛科技有限公司,2018/08/01;2020/06/05,1,0,,内地企业,EL
North China Integrated Circuit Corporation,河北新华北集成电路有限公司,2018/08/01;2022/12/19,0,0,,内地企业,EL
Second Design Department,中国航天科工集团有限公司第二研究院第二设计总部,2018/08/01,,,,研究所,EL
Shijiazhuang Development Zone Maiteda Microelectronics Technology Development and Application,石家庄麦特达电子科技有限公司,2018/08/01;2022/12/19,0,0,,内地企业,EL
Tonghui Electronics,同辉电子科技股份有限公司,2018/08/01;2022/12/19,0,0,,内地企业,EL
Xian Changfeng Electromechanical Institute,西安长峰机电研究所,2018/08/01,,,,研究所,EL
"DANDONG ZHONGSHENG INDUSTRY & TRADE CO., LTD.",丹东中盛工贸有限公司,2018/08/03;2018/10/04;2020/05/13,0,0,,内地企业,SDN
BANK OF KUNLUN CO LTD,昆仑银行股份有限公司,2018/08/15,1,1,617.0,内地企业,SDN
DALIAN SUN MOON STAR INTERNATIONAL LOGISTICS TRADING CO.,大连天宝国际物流有限公司,2018/08/15;2018/10/04;2020/05/13,0,0,,内地企业,SDN
"DALIAN SUN MOON STAR INTERNATIONAL LOGISTICS TRADING CO., LTD",大连日月星国际物流贸易有限公司,2018/08/15,,,,内地企业,SDN
Calvin Law,,2018/09/04;2019/08/14;2020/12/23,,,,港企,EL
CLC Holdings Limited,,2018/09/04;2019/08/14;2020/12/23,,,,港企,EL
Hisiang Logistics Company Limited,北京海翔国际运输代理有限公司,2018/09/04;2021/06/01,0,0,,内地企业,EL
LHI Technology (H.K.) Company Limited,,2018/09/04;2019/08/14;2020/12/23,,,,港企,EL
Ma Yunong,,2018/09/04,,,,个人,EL
Ray Hui,,2018/09/04;2020/12/23,,,,个人,EL
Seajet Company Limited,北京海翔国际运输代理有限公司,2018/09/04,0,0,,内地企业,EL
"ZM International Company Ltd.,",,2018/09/04;2019/08/14;2020/12/23,,,,港企,EL
YANBIAN SILVERSTAR NETWORK TECHNOLOGY CO.,延边银星网络科技有限公司,2018/09/13;2018/10/04;2020/05/13;2020/11/19,0,0,,内地企业,SDN
"YANBIAN SILVERSTAR NETWORK TECHNOLOGY CO., LTD.",延边银星网络科技有限公司,2018/09/13,,,,内地企业,SDN
Equipment Development Department of the Central Military Commission (EDD),中国共产党中央军事委员会装备发展部,2018/09/18,0,0,,机关,ISN
EQUIPMENT DEVELOPMENT DEPARTMENT,装备发展部,2018/09/20,,,,机关,SDN
DCB FINANCE LIMITED,,2018/10/04;2020/05/13,,,,港企,SDN
"Fujian Jinhua Integrated Circuit Company, Ltd.",福建省晋华集成电路有限公司,2018/10/30,0,0,,内地企业,EL
ESAIL SHIPPING LIMITED,,2018/11/05;2020/06/08,,,,港企,SDN
DALIAN HAIBO INTERNATIONAL FREIGHT CO. LTD.,大连海博国际货运代理有限公司,2019/03/21,0,0,,内地企业,SDN
LIAONING DANXING INTERNATIONAL FORWARDING CO. LTD.,辽宁丹兴国际货运有限公司,2019/03/21;2020/05/13,0,0,,内地企业,SDN
Able Supply Chain Limited,,2019/04/11,,,,港企,UVL
Aisin Nantong Technical Center,,2019/04/11,,,,研究所,UVL
Anhui Institute of Metrology,,2019/04/11,,,,研究所,UVL
"Beijing Bayi Space LCD Materials Technology Co., Ltd",北京八亿时空液晶科技股份有限公司,2019/04/11,2,2,688181.0,内地企业,UVL
Beijing Institute of Nanoenergy and Nanosystems,,2019/04/11;2019/06/27,,,,研究所,UVL
Beijing Institute of Nanoenergy and Technology,,2019/04/11,,,,研究所,UVL
"Boson Technology Co., Limited.",,2019/04/11,,,,港企,UVL
Center for High Pressure Science and Technology Advanced Research,,2019/04/11;2020/06/05,,,,研究所,EL;UVL
Changchun Institute of Applied Chemistry,,2019/04/11,,,,研究所,UVL
"Changchun Institute of Applied Chemistry, Chinese Academy of Sciences",,2019/04/11,,,,研究所,UVL
Changchun National Extreme Precision Optics Co Ltd,长春国科精密光学技术有限公司,2019/04/11,1,0,,内地企业,UVL
Chengde Oscillator Electronic Technology Co.,承德奥斯力特电子科技有限公司,2019/04/11,1,0,,内地企业,UVL
Guangdong University of Technology,,2019/04/11,,,,高校,UVL
Gucheng Xian Fengxin Titanium Alloy,故城县锋鑫钛合金制品有限公司,2019/04/11,0,0,,内地企业,UVL
Hefei Institutes of Physical Science,,2019/04/11,,,,研究所,UVL
"Hefei Institutes of Physical Science, Chinese Academy of Sciences",,2019/04/11,,,,研究所,UVL
HK Hengyu Storage Logistics Limited,,2019/04/11,,,,港企,UVL
Huaduan (Anhui) Machine Tool Manufacturer Co.,华锻（安徽）机床制造有限公司,2019/04/11,0,0,,内地企业,UVL
Hubei Flying Optical,湖北飞菱光纤材料有限公司,2019/04/11,1,1,601869.0,内地企业,UVL
Luoyang Weimi Optics,洛阳微米光电技术有限公司,2019/04/11,0,0,,内地企业,UVL
"Ningbo Zhongxian Optoelectronic Technology Co, Ltd.",宁波众芯半导体有限公司,2019/04/11,0,0,,内地企业,UVL
Renmin University,,2019/04/11,,,,高校,UVL
Rising Logistics Company Limited,,2019/04/11,,,,港企,UVL
Shaanxi Hongyuan Aviation Forging,陕西宏远航空锻造有限责任公司,2019/04/11,1,1,600765.0,内地企业,UVL
Shanghai Institute of Applied Physics,,2019/04/11,,,,研究所,UVL
"Shanghai Institute of Applied Physics, Chinese Academy of Sciences",,2019/04/11,,,,研究所,UVL
Shanghai Institute of Technical Physics,,2019/04/11,,,,研究所,UVL
"Shanghai Institute of Technical Physics, Chinese Academy of Sciences",,2019/04/11,,,,研究所,UVL
Shanghai SKEQI Automation Engineering Co.,上海思客琦智能装备科技股份有限公司,2019/04/11,2,0,,内地企业,UVL
Shi Jia Zhuang Suin Instruments,石家庄数英仪器有限公司,2019/04/11,2,0,,内地企业,UVL
Sunder Tools (Changxing) Technology,松德刀具（长兴）科技有限公司,2019/04/11,1,0,,内地企业,UVL
Swelatel Technology Limited,,2019/04/11,,,,港企,UVL
Termei Torch & Tip Company,常州特尔玛科技股份有限公司,2019/04/11,,,,港企,UVL
Tongji University,,2019/04/11,,,,高校,UVL
TRI Microsystems,,2019/04/11,,,,港企,UVL
Universe Market Limited,,2019/04/11,,,,港企,UVL
Wuhan Yifi Laser Equipment Co.,武汉逸飞激光股份有限公司,2019/04/11,2,2,688646.0,内地企业,UVL
Wuxi Beetech Inc.,无锡必创传感科技有限公司,2019/04/11,1,1,300667.0,内地企业,UVL
Wuxi Hengling Technology Co. Ltd.,无锡恒领科技有限公司,2019/04/11,0,0,,内地企业,UVL
"Xi'an Caijing Opto-Electronics, Science & Technology Co., Ltd",西安彩晶光电科技股份有限公司,2019/04/11,1,1,2669.0,内地企业,UVL
Xi'an Jiaotong University,,2019/04/11,,,,高校,UVL
"Xi'an Jiaotong University, School of Electrical Engineering",,2019/04/11,,,,高校,UVL
Xi'an Micromach Photon Manufacture Technology,西安中科微精光子科技股份有限公司,2019/04/11,2,0,,内地企业,UVL
Xiamen Sanan Optoelectronics,厦门市三安光电科技有限公司,2019/04/11,1,1,600703.0,内地企业,UVL
"Yunnan Observatories, Chinese Academy of Sciences (CAS)",中国科学院云南天文台,2019/04/11,,,,研究所,UVL
Zhejiang Xizi Aviation,浙江西子航空工业集团有限公司,2019/04/11,1,0,,内地企业,UVL
Zhongshan Thincloud Optics Co. Ltd.,中山云想光学有限公司,2019/04/11,0,0,,内地企业,UVL
Zolix Instruments Co.,北京卓立汉光仪器有限公司,2019/04/11,1,1,300667.0,内地企业,UVL
"Abascience Tech Col, Ltd.",北京旭润科技有限公司,2019/05/14,0,0,,内地企业,ISN
"Avin Electronics Technology Co., Ltd.",,2019/05/14;2020/12/23,,,,港企,EL
Hope Wish Technologies Inc.,和普威视光电股份有限公司,2019/05/14,2,2,872954,内地企业,ISN
"Jiangsu Tianyuan Metal Powder Co., Ltd.",江苏天元金属粉末有限公司,2019/05/14,0,0,,内地企业,ISN
Longkui Qu,,2019/05/14,,,,个人,EL
"Multi-Mart Electronics Technology Co, Ltd.",,2019/05/14;2020/12/23,,,,港企,EL
Shanghai North Begins,上海丙至国际贸易有限公司,2019/05/14,0,0,,内地企业,ISN
"Shenzhen Shengfaweiye Electronic Co., Ltd.",深圳市盛发伟业电子有限公司,2019/05/14;2020/12/23;2022/12/19,0,0,,内地企业,EL
Sun Creative Zhejiang Technologies Inc.,浙江兆晟科技股份有限公司,2019/05/14,2,2,833727,内地企业,ISN
"Taizhou CBM-Future New Material Science and Technology Co., Ltd.",台州中浮新材料科技股份有限公司,2019/05/14,0,0,,内地企业,EL
Tenco Technology Company Ltd,深圳市天高科技有限公司,2019/05/14,0,0,,内地企业,EL
"Wuhan Sanjiang Import and Export Co., Ltd",武汉三江进出口有限公司,2019/05/14;2020/02/03,1,0,,内地企业,ISN
Yenben Yansong Zaojiu Co. Ltd.,延边延松造酒有限公司,2019/05/14,,,,内地企业,ISN
Yutron Technology Co. Ltd.,,2019/05/14;2020/12/23,,,,港企,EL
"Beijing Huawei Digital Technologies Co., Ltd.",北京华为数字技术有限公司,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
"Chengdu Huawei High-Tech Investment Co., Ltd.,",成都华为高新投资有限公司,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
"Chengdu Huawei Technologies Co., Ltd.,",華爲技術投資有限公司,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,,,,港企,EL
"Dongguan Huawei Service Co., Ltd.",东莞华为服务有限公司,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
"Dongguan Lvyuan Industry Investment Co., Ltd.",东莞绿苑实业投资有限公司,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
"Gui'an New District Huawei Investment Co., Ltd",贵安新区华为投资有限公司,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
"Hangzhou Huawei Digital Technology Co., Ltd.",杭州华为数字技术有限公司,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
"HiSilicon Optoelectronics Co., Ltd",海思光电子有限公司,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
"HiSilicon Tech (Suzhou) Co., Ltd.",苏州市海思半导体有限公司,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
"HiSilicon Technologies Co., Ltd (HiSilicon)",深圳市海思半导体有限公司,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
Hua Ying Management Co. Limited,,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,,,,港企,EL
"Huawei Device (Hong Kong) Co., Limited,",,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,,,,港企,EL
"Huawei Device (Shenzhen) Co., Ltd",华为终端（深圳）有限公司,2019/05/21;2019/08/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
"Huawei Device Co., Ltd",华为终端（东莞）有限公司,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
"Huawei Digital Technologies (Suzhou) Co., Ltd.",华为数字技术（苏州）有限公司,2019/05/21;2019/08/21;2020/05/19;2020/06/18;2020/08/20;2021/12/17;2022/02/03;2022/02/14;2022/04/11;2022/09/09,1,0,,内地企业,EL
"Huawei International Co., Limited",,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,,,,港企,EL
"Huawei Machine Co., Ltd.",华为机器有限公司,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
"Huawei Software Technologies Co., Ltd.,",华为软件技术有限公司,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
"Huawei Tech. Investment Co., Limited",,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,,,,港企,EL
"Huawei Technical Service Co., Ltd",华为技术服务有限公司,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
Huawei Technologies Co. Ltd.,,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,,,,港企,EL
"Huawei Technologies Co.,Ltd.",华为技术有限公司,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
"Huawei Training (Dongguan) Co., Ltd.",华为培训（东莞）有限公司,2019/05/21;2019/08/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
"Huayi Internet Information Service Co., Ltd.",华宜互联信息服务有限公司,2019/05/21;2019/08/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
Hui Tong Business Ltd.,,2019/05/21,,,,港企,EL
"North Huawei Communication Technology Co., Ltd.",北京北方华为通信技术有限公司,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
"Shanghai Haisi Technology Co., Ltd",海思技术有限公司,2019/05/21;2020/05/19;2020/06/18;2020/08/20;2022/02/03;2022/09/09,1,0,,内地企业,EL
"Shanghai Huawei Technologies Co., Ltd.",上海华为技术有限公司,2019/05/21;2019/08/21;2020/05/19;2020/06/18;2020/08/20;2021/12/17;2022/02/03;2022/02/14;2022/04/11;2022/09/09,1,0,,内地企业,EL
